ID,DemAffl,Dem Age,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,Target Amt
0035502572,10,41,16,C,M,North,N East,Tin,0.01,5,0,0
0035503145,,43,12,B,M,South East,S & S East,Tin,0.01,7,0,0
0035504060,14,40,48,F,F,South East,London,Gold,9107.64,4,1,1
0035505008,7,60,01,A,F,South East,London,Gold,6052.65,8,0,0
0035505750,6,72,34,D,M,South East,London,Silver,1000,4,0,0
0035505776,,57,32,D,F,Scottish,N Scot,Silver,2000,5,0,0
0035507450,3,48,10,B,M,Scottish,C Scotland,Silver,3000,8,0,0
0035508520,12,46,07,B,,South East,London,Tin,0.01,9,0,0
0035509089,,76,,,F,North,N East,Gold,15000,10,0,0
0035509542,12,60,10,B,M,South East,London,Silver,1000.01,14,0,0
0035509607,9,76,31,D,,South East,S & S East,Gold,6600,12,0,0
0035512098,11,,41,E,M,South East,S & S East,Tin,0.01,8,1,1
0035512144,8,48,25,C,M,North,N West,Tin,0.01,5,0,0
0035513973,9,48,38,E,,North,N East,Gold,12000,2,0,0
0035514392,11,49,12,B,M,South East,S & S East,Silver,0.02,8,0,0
0035514830,8,65,26,C,F,South East,London,Gold,10000,8,0,0
0035515267,8,48,53,F,M,Midlands,Wales & West,Tin,0.01,5,0,0
0035515860,8,30,52,F,,Midlands,East,Tin,0.01,4,0,0
0035516263,9,64,45,E,,Midlands,Wales & West,Silver,5000,4,0,0
0035516700,9,54,08,B,F,South East,London,Silver,3000,3,0,0
0035516808,9,76,25,C,,North,N West,Silver,1500.01,7,0,0
0035522204,9,64,06,B,M,South East,S & S East,Gold,6000,5,0,0
0035523782,11,62,32,D,F,North,Yorkshire,Tin,0.01,4,1,1
0035525769,7,60,38,E,F,Midlands,Wales & West,Gold,15000,9,0,0
0035526498,11,,17,C,F,Midlands,East,Tin,0.01,9,1,1
0035527443,8,59,08,B,F,North,Yorkshire,Silver,300,9,0,0
0035529594,8,46,35,D,M,South East,S & S East,Tin,0.01,8,0,0
0035531378,7,51,19,C,M,Midlands,East,Silver,1000,5,0,0
0035531564,5,40,,,F,South East,S & S East,Tin,0.01,9,1,1
0035531874,8,65,13,B,F,North,N West,Platinum,23287.39,8,0,0
0035532021,4,66,27,D,M,Scottish,C Scotland,Platinum,24000,5,0,0
0035532684,31,38,04,A,F,South East,London,Silver,300,11,1,3
0035533656,8,51,19,C,M,North,N West,Silver,600.02,5,0,0
0035534113,,36,12,B,F,Midlands,East,Gold,6000,2,0,0
0035534865,7,56,51,F,F,Midlands,Wales & West,Silver,900,1,0,0
0035535438,10,78,24,C,M,South East,S & S East,Silver,3000,11,0,0
0035536345,9,46,34,D,M,South East,London,Tin,0.01,4,0,0
0035536710,6,44,51,F,M,North,Yorkshire,Silver,1000,6,1,1
0035536906,6,68,29,D,F,South East,London,Silver,1500,13,0,0
0035537651,9,52,46,F,M,South West,S West,Silver,3000,6,0,0
0035537996,11,58,49,F,M,Midlands,Midlands,Platinum,31107.65,8,0,0
0035538372,6,57,04,A,F,South East,S & S East,Gold,12000,7,0,0
0035539131,26,39,34,D,F,Midlands,East,Tin,0.01,5,1,3
0035539883,2,45,,,F,Midlands,Ulster,Silver,360,8,0,0
0035540180,6,62,01,A,F,North,Yorkshire,Platinum,20623.65,3,0,0
0035540458,12,41,52,F,F,South East,London,Platinum,22670.47,2,1,1
0035541748,10,44,41,E,,South East,London,Silver,900,9,0,0
0035541977,13,,05,B,F,South East,S & S East,Tin,0.01,7,0,0
0035542892,10,54,03,A,F,South East,London,Gold,10937.6,8,0,0
0035543252,5,72,25,C,F,,,Silver,1000,1,0,0
0035543554,11,55,04,A,F,South East,London,Gold,6000,,0,0
0035544399,9,37,35,D,F,Midlands,East,Silver,250,11,1,1
0035544771,6,57,01,A,F,Midlands,Midlands,Tin,0.01,5,0,0
0035546740,11,59,47,F,M,North,N East,Gold,12000,2,0,0
0035547487,10,,06,B,M,South East,S & S East,Gold,6000,12,0,0
0035549161,7,65,52,F,M,South East,S & S East,Gold,6000,20,0,0
0035549536,11,75,51,F,M,Midlands,East,Silver,1594.76,5,0,0
0035552626,5,62,02,A,F,North,N West,Gold,6000,3,0,0
0035554238,19,41,35,D,M,North,Yorkshire,Tin,0.01,9,1,1
0035555960,6,71,02,A,,Midlands,Wales & West,Gold,14611.22,19,0,0
0035556214,9,71,08,B,F,South East,S & S East,Tin,0.01,9,0,0
0035556958,8,52,32,D,F,South East,London,Tin,0.01,8,0,0
0035557776,13,44,34,D,,Midlands,Midlands,Silver,1500,11,0,0
0035558144,,48,50,F,F,South East,S & S East,Tin,0.01,7,0,0
0035558411,11,,02,A,F,South East,London,Gold,6664.62,9,1,1
0035558926,8,39,23,C,F,Scottish,Border,Silver,3000,3,1,1
0035559477,20,32,27,D,F,North,N East,Gold,6000.01,5,1,3
0035559710,17,33,21,C,M,South East,London,Tin,0.01,5,1,2
0035559809,5,,51,F,F,South East,S & S East,Silver,480,4,0,0
0035560556,6,59,02,A,U,Scottish,C Scotland,Tin,0.01,7,0,0
0035560971,9,36,19,C,F,South East,S & S East,Silver,3000,5,1,1
0035563920,4,76,34,D,M,Midlands,East,Silver,1000,5,0,0
0035564055,11,49,51,F,F,Midlands,Wales & West,Tin,0.01,5,0,0
0035564195,,44,51,F,,South East,London,Tin,0.01,,0,0
0035565264,5,31,23,C,M,Scottish,Border,Tin,0.01,4,0,0
0035569286,12,35,46,F,F,South East,S & S East,Tin,0.01,5,1,1
0035569774,11,60,14,B,F,South East,London,Tin,0.01,5,0,0
0035570101,8,44,41,E,F,South East,London,Tin,0.01,5,0,0
0035570810,5,48,36,E,M,South East,London,Silver,2700,5,0,0
0035571191,8,37,51,F,F,North,N West,Silver,50.01,8,1,1
0035571450,5,67,52,F,F,North,Yorkshire,Gold,7500,5,0,0
0035571540,9,35,46,F,M,South East,London,Silver,2000,4,0,0
0035574174,10,47,12,B,F,South East,London,Silver,1500,5,1,1
0035575111,6,77,37,E,M,Midlands,Midlands,Silver,5000,4,0,0
0035575430,3,63,05,B,F,North,N West,Silver,1000,2,0,0
0035576010,6,58,09,B,M,Scottish,C Scotland,Silver,4000,3,0,0
0035576835,8,57,14,B,F,South East,S & S East,Gold,6053.34,4,0,0
0035577386,5,68,32,D,,South East,S & S East,Tin,0.01,8,0,0
0035578331,16,76,43,E,U,South West,S West,Gold,6000,14,1,1
0035578919,5,48,38,E,M,North,N West,Tin,0.01,5,0,0
0035579931,8,42,18,C,,South East,S & S East,Gold,6000,1,0,0
0035580549,8,26,50,F,F,South East,London,Tin,0.01,8,0,0
0035580689,8,39,34,D,M,Midlands,Midlands,Silver,50.01,8,1,1
0035581499,14,58,37,E,F,Midlands,Midlands,Silver,3000,7,0,0
0035583041,7,64,,,M,Midlands,Ulster,Gold,6000,2,0,0
0035585630,9,64,15,B,M,South East,S & S East,Gold,10000,5,0,0
0035585834,11,55,19,C,M,South East,S & S East,Gold,6105.32,8,1,1
0035586482,12,34,38,E,U,South East,S & S East,Tin,0.01,4,1,1
0035587012,8,59,12,B,F,South East,London,Silver,5000,9,0,0
0035587411,13,56,05,B,F,South East,S & S East,Gold,12106.69,7,0,0
0035588370,8,33,52,F,M,South East,London,Tin,0.01,5,0,0
0035588760,10,30,09,B,F,South East,London,Silver,420,3,1,1
0035589236,12,73,11,B,,Midlands,East,Silver,3000,5,0,0
0035591559,6,62,38,E,M,Midlands,East,Tin,0.01,5,0,0
0035593020,,68,37,E,M,South East,London,Gold,9000,2,0,0
0035593179,12,33,33,D,F,Midlands,Midlands,Silver,4200,9,1,1
0035593705,6,33,52,F,F,South East,London,Tin,0.01,5,0,0
0035594272,9,32,09,B,F,South East,London,Silver,51.94,10,1,1
0035594426,15,34,55,U,F,South East,London,Tin,0.01,5,1,2
0035596208,10,33,34,D,M,South East,S & S East,Tin,0.01,4,0,0
0035596690,7,29,27,D,F,South East,London,Silver,3750.01,5,1,1
0035597930,6,67,16,C,F,Midlands,Wales & West,Gold,6053.34,6,0,0
0035599720,10,61,52,F,M,South West,S West,Silver,1354.29,5,0,0
0035604871,9,,32,D,U,Scottish,C Scotland,Tin,0.01,10,0,0
0035604960,10,66,15,B,M,Midlands,East,Silver,2000,1,0,0
0035607021,9,67,52,F,F,South East,London,Silver,2000,4,0,0
0035608150,7,77,16,C,F,Midlands,Midlands,Silver,1000,18,0,0
0035609326,8,,20,C,F,South East,London,Gold,6000,6,0,0
0035612432,7,40,44,E,F,North,N West,Tin,0.01,8,0,0
0035612963,8,43,10,B,,Midlands,Midlands,Silver,2242.89,5,0,0
0035613838,6,34,50,F,F,South East,London,Tin,0.01,4,1,1
0035615474,5,41,44,E,U,Midlands,Midlands,Gold,10000,4,0,0
0035615806,7,30,53,F,F,South East,London,Silver,1500,1,0,0
0035620095,6,43,32,D,M,South East,S & S East,Tin,0.01,5,0,0
0035622381,7,69,32,D,,Scottish,C Scotland,Silver,1000,5,0,0
0035624635,6,61,35,D,F,Midlands,Midlands,Silver,300,11,0,0
0035627570,9,34,48,F,F,Midlands,Midlands,Silver,500,5,1,1
0035628312,9,32,32,D,F,South East,S & S East,Tin,0.01,4,1,1
0035629602,4,78,27,D,M,Midlands,Wales & West,Tin,0.01,8,0,0
0035630724,7,63,47,F,,Midlands,Midlands,Silver,1000,6,0,0
0035632131,7,,51,F,F,South East,London,Tin,0.01,5,0,0
0035635130,4,64,46,F,,Scottish,N Scot,Tin,0.01,5,0,0
0035635670,6,34,24,C,M,South East,London,Silver,1000,1,1,1
0035636579,5,49,28,D,M,Midlands,Midlands,Tin,0.01,4,0,0
0035636978,7,76,13,B,F,Midlands,East,Silver,600,14,0,0
0035640371,11,65,12,B,F,Midlands,East,Gold,6000,6,0,0
0035640517,18,42,24,C,F,Midlands,Midlands,Silver,100,1,1,1
0035640673,,43,28,D,M,South East,London,Silver,1000,1,0,0
0035640762,24,59,25,C,F,Midlands,Midlands,Gold,6052.66,8,1,2
0035643320,6,76,19,C,F,Scottish,C Scotland,Platinum,24000,14,0,0
0035644342,10,45,47,F,F,North,N West,Silver,2451.85,9,0,0
0035645772,7,63,44,E,F,,,Silver,5000,6,0,0
0035646086,14,71,,,,Midlands,Ulster,Platinum,86673.38,1,0,0
0035647244,12,54,32,D,F,Scottish,C Scotland,Silver,900,5,0,0
0035647309,11,32,04,A,M,South East,London,Silver,3000,4,1,1
0035648909,4,52,12,B,M,Midlands,Midlands,Tin,0.01,8,0,0
0035649689,4,63,52,F,M,South East,London,Tin,0.01,6,0,0
0035649697,8,45,35,D,,South East,London,Tin,0.01,5,0,0
0035650113,6,,28,D,F,Midlands,Midlands,Silver,3000,1,0,0
0035650881,12,37,35,D,M,Midlands,Midlands,Tin,0.01,5,1,1
0035653201,8,,28,D,M,Midlands,Wales & West,Silver,200.01,8,0,0
0035654690,6,44,50,F,F,South East,London,Gold,6107.64,5,0,0
0035657185,,53,20,C,F,North,N West,Tin,0.01,9,0,0
0035657975,5,51,04,A,,South East,London,Silver,500,8,0,0
0035660011,10,,21,C,F,South East,London,Silver,1000,4,1,1
0035661000,5,54,21,C,M,South East,London,Silver,4800,7,0,0
0035661468,12,59,13,B,F,North,N West,Silver,4035.57,5,1,1
0035662766,2,55,33,D,F,North,N West,Gold,5071.68,5,0,0
0035663517,7,66,27,D,M,North,Yorkshire,Silver,300,10,0,0
0035664475,,,33,D,F,Midlands,Midlands,Silver,180,1,0,0
0035665005,11,79,32,D,,Midlands,East,Gold,6053.35,7,0,0
0035666982,5,36,24,C,F,South East,London,Tin,0.01,5,0,0
0035667954,13,39,35,D,F,North,N West,Tin,0.01,5,1,1
0035670785,6,57,08,B,F,South East,S & S East,Tin,0.01,8,0,0
0035671099,8,61,01,A,M,South East,London,Silver,3000,2,1,1
0035674217,9,47,25,C,M,North,Yorkshire,Gold,6000,15,0,0
0035674454,5,63,14,B,F,Scottish,Border,Gold,10000,4,0,0
0035676791,8,49,52,F,,Scottish,C Scotland,Silver,300,9,0,0
0035676929,6,,49,F,M,South West,S West,Silver,2000,1,0,0
0035677089,6,68,02,A,M,South East,S & S East,Silver,2000,2,0,0
0035677160,8,29,04,A,F,South East,London,Tin,0.01,8,1,1
0035678085,10,59,45,E,M,Midlands,Wales & West,Silver,3000,7,0,0
0035679545,11,74,02,A,F,Scottish,C Scotland,Gold,20000,4,1,1
0035679995,13,61,29,D,F,South East,London,Silver,4200,2,0,0
0035680586,6,75,02,A,F,South East,London,Gold,11210.81,6,0,0
0035682287,8,,22,C,F,South East,London,Silver,5000,31,0,0
0035682600,21,30,19,C,F,Midlands,Midlands,Gold,6107.64,7,1,2
0035684514,6,26,12,B,M,Midlands,East,Silver,1000,4,1,1
0035684891,10,52,50,F,F,Midlands,East,Tin,0.01,4,0,0
0035685154,4,71,27,D,F,South East,S & S East,Gold,6000,4,0,0
0035688293,7,39,50,F,F,South East,London,Tin,0.01,5,1,1
0035689346,5,50,22,C,M,North,N East,Gold,5500,7,0,0
0035691111,5,62,34,D,F,Scottish,C Scotland,Gold,5035.57,4,0,0
0035691243,13,52,14,B,M,South East,London,Tin,0.01,4,0,0
0035691405,11,67,41,E,M,Midlands,Wales & West,Gold,15160.99,18,0,0
0035693009,11,75,49,F,F,South West,S West,Gold,7500,2,0,0
0035693181,3,55,05,B,F,North,N West,Silver,5000,4,0,0
0035693491,12,48,27,D,,South West,S West,Tin,0.01,5,0,0
0035694862,8,34,44,E,F,Midlands,Midlands,Silver,3214.73,9,0,0
0035695400,,46,44,E,F,South East,S & S East,Silver,2500,15,0,0
0035695630,5,64,16,C,F,Midlands,Midlands,Gold,16000,1,0,0
0035696326,12,47,05,B,,South East,London,Gold,12106.7,6,0,0
0035696717,8,69,27,D,F,Midlands,Midlands,Gold,6000,1,0,0
0035697195,5,57,,,,Midlands,Wales & West,Silver,3000,8,0,0
0035698507,8,70,12,B,F,North,Yorkshire,Silver,3000,3,0,0
0035702482,8,31,21,C,F,South East,London,Tin,0.01,5,1,1
0035702911,4,73,06,B,M,South West,S West,Gold,5364.64,20,0,0
0035703128,4,45,44,E,F,South East,London,Silver,50,10,0,0
0035703586,12,58,52,F,U,South East,S & S East,Silver,4035,3,0,0
0035703926,5,54,44,E,F,South East,London,Gold,12000.01,9,1,1
0035704493,,58,53,F,M,North,Yorkshire,Gold,8300,32,0,0
0035706356,9,36,,,F,Midlands,Midlands,Tin,0.01,8,1,1
0035708812,10,55,05,B,M,North,N West,Silver,1000,4,1,2
0035710230,10,52,37,E,F,Midlands,Midlands,Tin,0.01,4,1,1
0035710990,10,45,21,C,F,South East,London,Silver,600,10,0,0
0035711376,7,38,52,F,,Midlands,East,Silver,100,8,0,0
0035712240,12,40,35,D,F,South East,London,Tin,0.01,7,1,1
0035713441,13,46,,,F,Midlands,Wales & West,Silver,0.02,4,0,0
0035715908,10,64,27,D,M,South East,London,Gold,7400,8,0,0
0035717854,4,78,10,B,U,Scottish,C Scotland,Silver,1000,15,0,0
0035718168,5,58,24,C,F,South East,London,Gold,6053.35,7,0,0
0035718222,10,,08,B,F,North,Yorkshire,Silver,3000,3,1,1
0035719202,5,64,27,D,F,North,Yorkshire,Tin,0.01,8,0,0
0035723943,11,33,39,E,M,South East,London,Tin,0.01,8,0,0
0035726284,8,,27,D,M,South East,S & S East,Gold,10000,4,0,0
0035728600,8,48,34,D,F,Scottish,C Scotland,Tin,0.01,5,0,0
0035729860,10,60,22,C,F,North,Yorkshire,Silver,1000,4,0,0
0035733922,12,59,37,E,F,South East,London,Silver,3000,2,1,2
0035734929,7,75,28,D,M,Midlands,Midlands,Gold,6000,25,0,0
0035735674,2,60,27,D,,North,N West,Tin,0.01,4,0,0
0035741968,,,50,F,F,Midlands,Midlands,Silver,2800,5,1,1
0035745580,15,36,51,F,U,Midlands,Midlands,Tin,0.01,4,1,1
0035747010,11,30,23,C,,South East,London,Gold,6000,5,0,0
0035747354,4,73,04,A,F,South East,London,Silver,2293.12,4,0,0
0035748849,7,40,35,D,F,Scottish,Border,Silver,3000,9,0,0
0035750355,12,69,12,B,U,North,N West,Gold,9377.64,12,0,0
0035750819,10,63,04,A,M,North,Yorkshire,Silver,3000,7,0,0
0035752986,12,64,18,C,F,South East,London,Tin,0.01,8,1,1
0035753494,11,71,52,F,M,Midlands,East,Gold,6000,25,0,0
0035754768,7,23,53,F,F,North,Yorkshire,Silver,26.66,3,1,1
0035754792,13,52,20,C,M,North,Yorkshire,Gold,6000,1,0,0
0035755306,13,55,03,A,F,South East,London,Silver,4884.25,8,0,0
0035755900,9,45,32,D,M,Midlands,Wales & West,Tin,0.01,5,0,0
0035756647,6,67,23,C,,Scottish,Border,Silver,100,11,0,0
0035757074,9,77,51,F,M,Midlands,Wales & West,Gold,6180.4,4,0,0
0035757171,11,50,27,D,F,North,N West,Tin,0.01,7,0,0
0035758585,6,47,52,F,F,South East,London,Tin,0.01,8,0,0
0035760881,7,70,15,B,F,Scottish,Border,Silver,2933.39,5,0,0
0035761918,10,48,19,C,F,South East,London,Silver,3600,5,0,0
0035762957,,72,,,M,North,N West,Silver,3000,8,0,0
0035764305,8,71,27,D,U,South East,S & S East,Gold,5873.65,4,0,0
0035764755,7,,37,E,M,South East,London,Tin,0.01,5,0,0
0035764933,4,43,38,E,F,North,N West,Silver,50,9,0,0
0035765816,13,48,02,A,,North,N East,Gold,8650,3,0,0
0035765964,5,48,08,B,M,South East,S & S East,Gold,10000,4,0,0
0035767444,10,,22,C,F,South East,London,Tin,0.01,7,1,1
0035769862,11,,35,D,,Midlands,Wales & West,Tin,0.01,8,0,0
0035770259,4,46,25,C,F,South East,London,Silver,2000,24,0,0
0035771867,3,40,44,E,F,North,N West,Tin,0.01,4,0,0
0035773533,9,51,14,B,M,North,N West,Silver,1000,5,0,0
0035775714,4,36,23,C,,Midlands,Midlands,Silver,1000,7,0,0
0035778233,7,39,42,E,M,South East,London,Silver,420,5,1,1
0035781668,6,51,28,D,U,South East,London,Tin,0.01,5,0,0
0035782460,9,38,16,C,F,North,Yorkshire,Tin,0.01,4,1,1
0035786740,8,57,26,C,M,South East,London,Silver,3192.67,4,0,0
0035788158,9,57,10,B,M,South East,London,Silver,1000,16,0,0
0035788298,4,67,37,E,M,Midlands,Midlands,Gold,10000,4,0,0
0035790012,7,63,19,C,F,Midlands,Midlands,Gold,16212.96,11,0,0
0035793453,4,40,12,B,M,South East,London,Gold,6105.32,7,0,0
0035793852,3,71,16,C,U,North,Yorkshire,Silver,180,12,0,0
0035794620,10,35,38,E,F,South East,London,Tin,0.01,8,1,1
0035795782,11,38,35,D,F,Midlands,Wales & West,Tin,0.01,8,0,0
0035796606,7,57,28,D,M,Midlands,Midlands,Gold,6000,5,0,0
0035796754,6,,08,B,,South East,London,Silver,4000,2,0,0
0035797181,6,46,45,E,M,Midlands,Midlands,Silver,3300,9,0,0
0035799672,14,44,52,F,F,Scottish,N Scot,Silver,1260.58,11,1,1
0035802290,9,48,35,D,F,Midlands,Wales & West,Silver,3050.01,8,0,0
0035806474,13,31,35,D,F,South East,London,Tin,0.01,5,1,1
0035809627,12,66,16,C,F,South East,London,Silver,500,9,1,1
0035811630,9,66,16,C,M,South East,London,Gold,12106.7,6,1,1
0035812636,8,49,23,C,F,Midlands,Midlands,Gold,5500,5,1,1
0035813640,13,65,46,F,F,South East,London,Platinum,31053.34,6,0,0
0035818324,4,28,46,F,F,Midlands,East,Tin,0.01,5,0,0
0035818898,,43,12,B,M,Midlands,Wales & West,Gold,6000,2,0,0
0035822755,2,32,38,E,F,South East,London,Silver,2000,7,1,1
0035823930,8,35,49,F,F,Midlands,Midlands,Tin,0.01,,1,1
0035824731,6,45,18,C,M,Scottish,C Scotland,Silver,672,,0,0
0035825266,12,68,05,B,M,Midlands,Midlands,Platinum,38000,4,0,0
0035825720,9,41,33,D,M,Midlands,East,Silver,230,12,0,0
0035827234,9,39,37,E,F,North,Yorkshire,Silver,50,9,1,1
0035827960,16,32,08,B,F,Midlands,Midlands,Silver,600,6,1,1
0035829539,5,66,12,B,F,South East,London,Gold,6000,11,0,0
0035831550,19,,14,B,F,South East,London,Gold,6000,8,0,0
0035837892,9,50,14,B,U,South East,London,Silver,1200.02,9,0,0
0035839062,7,59,51,F,F,South East,S & S East,Gold,6000,6,0,0
0035840877,7,72,06,B,F,South East,S & S East,Gold,12000.01,8,0,0
0035840990,7,56,24,C,F,North,N West,Gold,19666.13,3,0,0
0035841652,10,46,27,D,F,North,N East,Silver,3200,5,1,1
0035842268,10,46,09,B,F,North,N West,Gold,6107.64,7,0,0
0035842357,9,59,32,D,F,North,N West,Silver,1500,8,0,0
0035842829,14,44,33,D,M,Scottish,Border,Gold,6000,2,1,1
0035842918,11,28,23,C,M,South East,S & S East,Silver,3151.44,8,0,0
0035843167,6,43,19,C,F,Midlands,Midlands,Silver,1000,9,1,1
0035843752,15,40,51,F,M,North,N West,Tin,0.01,4,1,1
0035844074,9,74,14,B,F,Midlands,East,Gold,12000,8,1,1
0035846697,6,67,44,E,M,Midlands,Midlands,Silver,0.02,6,0,0
0035848207,8,62,50,F,F,South East,London,Silver,3000,3,1,1
0035848452,9,37,17,C,M,Midlands,Midlands,Silver,470,4,0,0
0035849688,14,47,14,B,F,Midlands,Midlands,Silver,2500,5,0,0
0035852573,4,61,52,F,F,North,N West,Silver,0.02,8,0,0
0035854932,8,78,04,A,,South East,London,Gold,6000,27,0,0
0035861726,4,67,02,A,F,South East,S & S East,Silver,1050,7,0,0
0035862323,,38,50,F,F,South East,London,Gold,10822.93,5,1,2
0035862552,11,,41,E,,North,Yorkshire,Silver,0.02,9,0,0
0035862862,9,47,19,C,F,South East,London,Gold,10000,5,0,0
0035863427,5,48,53,F,F,South East,S & S East,Silver,500,9,0,0
0035863907,9,39,52,F,F,South East,London,Gold,10000,4,1,1
0035865586,6,51,37,E,M,Midlands,Midlands,Silver,1200,8,0,0
0035867465,10,38,34,D,F,South East,London,Silver,500,9,1,1
0035867856,,56,21,C,,South East,London,Gold,6053.34,3,1,2
0035868429,7,75,41,E,F,Midlands,Midlands,Gold,12000,14,0,0
0035870679,11,35,27,D,,South East,London,Tin,0.01,8,0,0
0035871756,7,52,25,C,F,South East,London,Tin,0.01,10,0,0
0035873546,6,44,52,F,F,North,N East,Tin,0.01,,0,0
0035878408,3,64,01,A,M,South East,London,Gold,18106.7,7,0,0
0035878980,14,42,01,A,F,South East,London,Silver,3000,3,1,2
0035879366,14,41,03,A,F,Scottish,C Scotland,Silver,3000,11,1,1
0035879617,6,59,21,C,F,South East,London,Tin,0.01,8,0,0
0035879820,10,52,35,D,F,Midlands,Wales & West,Silver,4000,5,0,0
0035882898,4,46,53,F,F,North,Yorkshire,Tin,0.01,5,0,0
0035883835,3,30,15,B,F,Midlands,East,Tin,0.01,7,0,0
0035884629,13,48,30,D,F,South East,S & S East,Tin,0.01,5,0,0
0035885188,10,64,06,B,,South East,S & S East,Gold,6105.32,10,0,0
0035886729,15,,35,D,,North,N West,Tin,0.01,5,1,2
0035887261,5,65,34,D,U,Midlands,Midlands,Silver,1000,14,0,0
0035892176,8,35,34,D,,Midlands,East,Silver,2000,5,1,1
0035892702,3,61,06,B,F,South East,S & S East,Gold,12000,5,0,0
0035893105,9,40,01,A,M,South East,London,Gold,6105.32,7,0,0
0035894187,13,77,35,D,F,North,N West,Platinum,20050,15,1,1
0035895663,11,32,51,F,F,Midlands,Wales & West,Gold,11550.5,10,1,1
0035896910,7,46,44,E,M,South East,S & S East,Silver,0.02,8,0,0
0035899766,10,38,14,B,F,South East,S & S East,Tin,0.01,7,1,1
0035900012,3,46,48,F,U,South East,London,Tin,0.01,9,0,0
0035900446,,42,48,F,,Scottish,C Scotland,Silver,1380,9,1,2
0035901213,10,42,28,D,F,Midlands,East,Tin,0.01,9,1,1
0035906495,10,73,35,D,,Midlands,Midlands,Gold,10000,4,0,0
0035907831,7,78,13,B,F,Midlands,Midlands,Gold,11107.64,5,0,0
0035908285,8,68,19,C,F,Midlands,Midlands,Silver,2000,5,0,0
0035909885,7,45,36,E,,South East,London,Gold,6000,11,0,0
0035912223,12,53,14,B,F,South East,London,Silver,2000,28,1,2
0035914005,,44,22,C,F,South East,London,Silver,3000,2,0,0
0035915800,8,55,06,B,M,South East,S & S East,Silver,1000,5,0,0
0035915931,12,58,53,F,U,North,Yorkshire,Tin,0.01,8,0,0
0035916326,5,58,51,F,M,South East,London,Tin,0.01,8,0,0
0035916954,5,72,19,C,M,North,N West,Gold,6000,1,0,0
0035918183,8,54,50,F,F,South East,S & S East,Gold,10000,3,1,1
0035921435,5,34,12,B,U,South East,London,Gold,6053.34,11,0,0
0035922245,11,46,44,E,M,South East,London,Tin,0.01,5,0,0
0035922792,9,31,46,F,U,North,N West,Tin,0.01,4,0,0
0035923292,7,50,34,D,F,North,Yorkshire,Silver,0.02,9,0,0
0035924337,8,52,41,E,,South East,London,Gold,6000,5,0,0
0035926836,10,79,11,B,F,Midlands,East,Gold,6000,4,0,0
0035927484,10,48,45,E,F,South East,S & S East,Gold,9085.23,6,1,1
0035933484,11,42,38,E,F,Scottish,C Scotland,Tin,0.01,5,0,0
0035934286,13,72,22,C,M,Midlands,Wales & West,Silver,2000,4,0,0
0035934324,8,42,24,C,F,Midlands,East,Tin,0.01,6,1,1
0035934650,6,36,52,F,F,Midlands,Wales & West,Tin,0.01,5,1,1
0035935819,18,31,52,F,F,Midlands,Midlands,Gold,6000,2,1,1
0035936297,13,56,01,A,M,South East,London,Gold,14000,8,1,1
0035938176,8,59,,,M,North,N West,Tin,0.01,4,0,0
0035938630,10,34,23,C,F,,,Silver,5000,1,1,1
0035939148,6,,12,B,F,Midlands,Midlands,Silver,3000,25,1,1
0035940952,6,40,23,C,F,Midlands,Wales & West,Tin,0.01,8,1,1
0035940987,5,46,35,D,F,North,Yorkshire,Tin,0.01,8,0,0
0035942556,13,55,28,D,F,North,N West,Tin,0.01,6,0,0
0035943315,10,66,34,D,M,Scottish,C Scotland,Gold,10000,19,0,0
0035944583,9,,,,,South East,London,Gold,6000,1,0,0
0035945130,6,40,32,D,F,North,Yorkshire,Tin,0.01,8,0,0
0035945946,,55,19,C,M,South East,S & S East,Silver,600,10,0,0
0035945989,9,73,35,D,F,Midlands,Wales & West,Silver,3256.77,16,0,0
0035947540,6,38,12,B,F,Midlands,East,Tin,0.01,5,1,1
0035948740,,53,08,B,M,South East,S & S East,Silver,4000,4,0,0
0035951725,7,35,52,F,F,South East,S & S East,Tin,0.01,8,0,0
