TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,GB,_freq_
H,0,2,40,192.00,96.00,2.00,0.00,1.00,0.00,1.00,V,1.00,1.00,2,3,1.00,1400.00,Cars,Lease,German,Others,Car,Cheque card,0,30
H,0,1,39,12.00,6.00,2.00,2.00,0.00,3500.00,0.00,U,1.00,1.00,2,6,1.00,6000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,1,25,21.00,6.00,2.00,2.00,1.00,2500.00,0.00,U,1.00,1.00,1,4,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,1,2,55,60.00,999.00,2.00,2.00,0.00,2900.00,0.00,W,1.00,1.00,1,2,1.00,900.00,"Furniture,Carpet",Owner,German,Others,Car,no credit cards,0,30
H,0,1,27,9.00,54.00,2.00,2.00,1.00,2600.00,0.00,U,1.00,1.00,1,2,1.00,15000.00,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards,0,30
H,1,3,25,30.00,27.00,2.00,2.00,1.00,2200.00,0.00,V,1.00,1.00,1,0,0.00,900.00,Cars,Lease,Turkish,Others,Car,no credit cards,0,30
H,0,1,24,30.00,27.00,2.00,0.00,1.00,2700.00,0.00,U,1.00,1.00,3,2,1.00,900.00,Leisure,Lease,German,Others,Car,Mastercard/Euroc,0,30
R,1,2,31,3.00,27.00,2.00,2.00,0.00,0.00,1.00,G,1.00,1.00,1,2,1.00,1100.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,0,30
H,1,3,31,312.00,120.00,2.00,2.00,1.00,3000.00,0.00,V,3.00,1.00,0,0,0.00,800.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,0,30
H,0,1,20,192.00,6.00,2.00,2.00,1.00,0.00,0.00,U,1.00,1.00,1,4,1.00,500.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Without Vehicle,Other credit car,1,1
R,2,4,37,108.00,9.00,2.00,0.00,0.00,1500.00,0.00,V,3.00,1.00,0,2,1.00,800.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,2,25,12.00,27.00,2.00,2.00,1.00,5000.00,0.00,E,1.00,1.00,1,2,1.00,900.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,20,60.00,27.00,2.00,2.00,1.00,1000.00,0.00,U,1.00,1.00,1,4,1.00,1100.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards,1,1
H,0,2,32,6.00,84.00,2.00,2.00,1.00,2100.00,0.00,V,1.00,1.00,1,4,1.00,2500.00,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,no credit cards,0,30
H,2,4,32,36.00,84.00,2.00,2.00,1.00,2200.00,0.00,V,1.00,1.00,1,4,1.00,600.00,"Dept. Store,Mail",,German,"Food,Building,Ca",Car,no credit cards,0,30
H,0,2,53,9.00,60.00,2.00,2.00,1.00,1800.00,0.00,V,1.00,1.00,1,4,1.00,1000.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards,0,30
H,0,2,51,54.00,84.00,2.00,0.00,0.00,0.00,0.00,V,1.00,1.00,1,2,1.00,600.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,Mastercard/Euroc,1,1
H,0,1,26,6.00,96.00,2.00,2.00,1.00,0.00,0.00,U,1.00,1.00,2,6,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Mastercard/Euroc,1,1
H,0,2,29,6.00,18.00,2.00,2.00,1.00,4000.00,0.00,V,1.00,1.00,1,2,1.00,800.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,1,1
H,2,4,28,12.00,39.00,2.00,2.00,0.00,0.00,1.00,V,1.00,1.00,1,5,1.00,600.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,0,30
H,0,2,50,3.00,84.00,2.00,2.00,1.00,0.00,1.00,V,1.00,1.00,3,5,1.00,900.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,1,1
R,1,2,25,96.00,27.00,2.00,2.00,1.00,1500.00,0.00,U,1.00,1.00,1,4,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,1,22,42.00,39.00,2.00,2.00,1.00,3000.00,0.00,U,1.00,1.00,4,4,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,0,1,56,999.00,60.00,2.00,2.00,1.00,2600.00,0.00,G,1.00,1.00,1,5,1.00,700.00,"Dept. Store,Mail",Lease,German,Pensioner,Car,no credit cards,0,30
H,0,1,27,3.00,15.00,2.00,2.00,1.00,2800.00,0.00,U,1.00,1.00,2,4,1.00,2500.00,"Dept. Store,Mail",Lease,German,"State,Steel Ind,",Without Vehicle,no credit cards,0,30
H,1,3,27,72.00,72.00,2.00,2.00,1.00,2800.00,0.00,V,1.00,1.00,0,3,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards,1,1
H,0,1,25,21.00,21.00,2.00,2.00,0.00,3300.00,0.00,U,1.00,1.00,0,8,1.00,100000.0,Cars,Lease,German,Others,Car,no credit cards,1,1
R,0,1,25,18.00,42.00,2.00,2.00,1.00,0.00,0.00,U,1.00,1.00,2,4,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc,0,30
H,2,4,38,192.00,21.00,2.00,2.00,1.00,0.00,1.00,V,3.00,1.00,0,6,1.00,1500.00,Cars,Lease,Italian,Others,Car,Cheque card,0,30
H,0,1,54,192.00,288.00,2.00,2.00,1.00,2200.00,0.00,W,1.00,1.00,1,5,1.00,1200.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,2,50,96.00,288.00,2.00,2.00,1.00,4000.00,1.00,V,3.00,1.00,0,0,0.00,1800.00,"Radio, TV, Hifi",Lease,Yugoslav,"State,Steel Ind,",Car,Cheque card,0,30
H,3,5,28,96.00,120.00,2.00,2.00,1.00,2500.00,0.00,V,3.00,1.00,0,4,1.00,1200.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,1,1
H,0,1,24,36.00,36.00,2.00,2.00,1.00,0.00,1.00,U,1.00,1.00,0,0,0.00,2000.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
H,3,5,35,108.00,60.00,2.00,2.00,0.00,4000.00,0.00,V,1.00,1.00,2,5,1.00,8000.00,Cars,Lease,German,Others,Car and Motor bi,no credit cards,0,30
H,0,1,27,9.00,9.00,1.00,2.00,1.00,1900.00,0.00,U,1.00,1.00,2,4,1.00,900.00,"Radio, TV, Hifi",,German,"Civil Service, M",Without Vehicle,no credit cards,1,1
R,0,1,53,84.00,288.00,2.00,2.00,1.00,3500.00,0.00,G,1.00,1.00,3,4,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,40,120.00,240.00,2.00,2.00,1.00,2500.00,1.00,U,3.00,1.00,0,3,1.00,1500.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,0,30
R,1,3,39,60.00,48.00,2.00,2.00,1.00,2800.00,1.00,V,1.00,1.00,4,4,1.00,1200.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,1,1
H,2,4,34,66.00,192.00,2.00,2.00,0.00,0.00,1.00,V,1.00,1.00,3,0,0.00,1700.00,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,Cheque card,1,1
H,2,4,29,24.00,84.00,2.00,2.00,1.00,5000.00,0.00,V,1.00,1.00,2,5,1.00,1900.00,"Furniture,Carpet",Owner,German,Self-employed pe,Car,no credit cards,1,1
H,1,2,26,3.00,42.00,2.00,2.00,1.00,2100.00,0.00,U,1.00,1.00,1,2,1.00,700.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
R,0,1,55,3.00,288.00,2.00,2.00,1.00,2500.00,0.00,U,1.00,1.00,2,6,1.00,9000.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards,0,30
H,1,3,37,144.00,288.00,2.00,2.00,1.00,2500.00,0.00,V,1.00,1.00,2,3,1.00,4000.00,"Radio, TV, Hifi",,German,Chemical Industr,Car,no credit cards,0,30
H,0,1,39,999.00,288.00,2.00,2.00,1.00,2300.00,0.00,U,1.00,1.00,1,4,1.00,1600.00,"Dept. Store,Mail",,German,"State,Steel Ind,",Car,no credit cards,0,30
H,2,3,37,84.00,54.00,1.00,1.00,1.00,2500.00,0.00,W,1.00,1.00,2,3,1.00,1300.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
H,0,1,28,6.00,6.00,2.00,1.00,1.00,2200.00,0.00,U,3.00,1.00,0,3,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,26,42.00,18.00,2.00,2.00,1.00,2900.00,0.00,U,1.00,1.00,3,5,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,2,59,288.00,30.00,2.00,2.00,1.00,1800.00,0.00,V,1.00,1.00,1,9,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
H,0,1,45,9.00,18.00,2.00,2.00,1.00,5000.00,0.00,U,1.00,1.00,2,6,1.00,700.00,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Car,no credit cards,0,30
R,0,1,38,42.00,42.00,2.00,2.00,1.00,0.00,1.00,U,3.00,1.00,0,2,1.00,1200.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,0,30
H,1,3,35,72.00,72.00,2.00,2.00,1.00,5000.00,0.00,V,1.00,1.00,2,5,1.00,4000.00,"Radio, TV, Hifi",,German,Self-employed pe,Car,no credit cards,1,1
H,0,2,32,72.00,168.00,2.00,2.00,1.00,2200.00,0.00,V,1.00,1.00,2,2,1.00,1300.00,"Dept. Store,Mail",Lease,German,"Civil Service, M",Car,no credit cards,1,1
H,1,3,31,12.00,6.00,2.00,2.00,1.00,0.00,0.00,V,3.00,1.00,0,6,1.00,800.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Mastercard/Euroc,0,30
H,0,1,29,60.00,60.00,2.00,2.00,1.00,2700.00,0.00,U,1.00,1.00,1,4,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,1,28,30.00,60.00,2.00,2.00,1.00,0.00,0.00,U,1.00,1.00,1,3,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,VISA Others,0,30
H,0,1,41,3.00,6.00,2.00,2.00,1.00,4000.00,0.00,U,3.00,1.00,0,4,1.00,1300.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,2,4,30,42.00,36.00,2.00,0.00,0.00,3200.00,0.00,V,1.00,1.00,1,3,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,0,1,28,30.00,39.00,2.00,2.00,1.00,3300.00,0.00,U,3.00,1.00,0,7,1.00,2000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
R,1,3,47,36.00,288.00,2.00,2.00,1.00,0.00,1.00,V,1.00,1.00,2,0,0.00,2000.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,Cheque card,0,30
H,2,4,43,216.00,288.00,2.00,2.00,1.00,2600.00,0.00,V,1.00,1.00,1,6,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards,0,30
H,0,2,39,6.00,54.00,2.00,2.00,1.00,0.00,1.00,V,3.00,1.00,0,8,1.00,4000.00,"Furniture,Carpet",Lease,Others,Others,Car,Cheque card,0,30
R,1,3,49,264.00,96.00,2.00,2.00,1.00,1800.00,0.00,V,3.00,1.00,0,7,1.00,4000.00,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards,0,30
H,1,3,26,18.00,18.00,2.00,2.00,1.00,3000.00,0.00,V,1.00,1.00,5,2,1.00,15000.00,Cars,Lease,German,Others,Car and Motor bi,no credit cards,0,30
H,0,1,37,84.00,21.00,2.00,2.00,1.00,2400.00,0.00,U,1.00,1.00,1,2,1.00,1600.00,"Radio, TV, Hifi",,German,Chemical Industr,Car,no credit cards,0,30
H,2,4,29,144.00,168.00,2.00,2.00,1.00,2800.00,0.00,V,1.00,1.00,1,4,1.00,2500.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,0,30
H,3,5,24,36.00,12.00,2.00,2.00,0.00,2400.00,0.00,V,1.00,1.00,1,4,1.00,800.00,"Furniture,Carpet",Lease,Others,Others,Car,no credit cards,0,30
R,0,2,53,54.00,54.00,2.00,2.00,1.00,2100.00,0.00,V,1.00,1.00,1,3,1.00,1700.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,1,37,6.00,36.00,2.00,2.00,1.00,2100.00,0.00,G,3.00,1.00,0,4,1.00,7000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
R,1,3,22,240.00,39.00,2.00,2.00,1.00,1700.00,0.00,V,1.00,1.00,2,4,1.00,1400.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
R,0,1,64,240.00,42.00,2.00,2.00,1.00,1500.00,0.00,U,1.00,1.00,1,6,1.00,600.00,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards,1,1
H,2,4,46,240.00,288.00,2.00,2.00,1.00,3000.00,0.00,V,1.00,1.00,1,4,1.00,1300.00,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Car,no credit cards,0,30
H,2,4,44,42.00,168.00,2.00,2.00,0.00,10000.00,0.00,V,1.00,1.00,1,9,1.00,1400.00,"Radio, TV, Hifi",Owner,German,"Civil Service, M",Car,no credit cards,0,30
H,2,4,39,192.00,30.00,2.00,2.00,1.00,4000.00,0.00,V,1.00,1.00,3,0,0.00,600.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,1,3,37,15.00,30.00,2.00,2.00,1.00,3500.00,0.00,V,3.00,1.00,0,4,1.00,4000.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,0,30
H,0,1,22,30.00,72.00,2.00,2.00,1.00,2400.00,1.00,U,1.00,1.00,1,0,0.00,700.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card,0,30
R,1,2,30,3.00,72.00,2.00,2.00,1.00,2100.00,0.00,U,1.00,1.00,1,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,0,30
H,0,1,21,84.00,39.00,2.00,2.00,1.00,1500.00,0.00,U,1.00,1.00,1,4,1.00,600.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards,1,1
R,0,2,59,168.00,144.00,2.00,2.00,1.00,1500.00,0.00,V,3.00,1.00,0,4,1.00,2500.00,"Radio, TV, Hifi",,German,Pensioner,Without Vehicle,no credit cards,0,30
H,3,5,50,9.00,192.00,2.00,2.00,1.00,3000.00,0.00,V,1.00,1.00,1,4,1.00,2500.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,0,30
H,0,1,36,9.00,120.00,2.00,2.00,0.00,1500.00,0.00,U,1.00,1.00,1,5,1.00,900.00,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards,1,1
H,0,1,29,84.00,42.00,2.00,2.00,0.00,2000.00,0.00,U,1.00,1.00,1,4,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,29,108.00,42.00,2.00,2.00,1.00,2300.00,0.00,U,1.00,1.00,1,4,1.00,800.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,26,9.00,9.00,2.00,2.00,1.00,2000.00,0.00,U,1.00,1.00,1,7,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,22,264.00,12.00,1.00,2.00,0.00,2200.00,0.00,U,1.00,1.00,2,8,1.00,1700.00,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards,1,1
H,0,2,47,3.00,144.00,2.00,2.00,1.00,0.00,1.00,V,1.00,1.00,4,2,1.00,800.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,0,30
H,2,4,42,9.00,45.00,2.00,2.00,0.00,3100.00,0.00,V,1.00,1.00,1,7,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,1,26,60.00,60.00,1.00,2.00,0.00,0.00,1.00,U,1.00,1.00,4,2,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,1,1
H,4,6,34,96.00,84.00,2.00,2.00,1.00,2800.00,0.00,V,1.00,1.00,1,2,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,1,31,30.00,9.00,2.00,2.00,0.00,2000.00,0.00,U,1.00,1.00,1,5,1.00,1200.00,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards,0,30
H,1,3,29,12.00,9.00,2.00,2.00,1.00,3500.00,0.00,V,1.00,1.00,4,4,1.00,2000.00,Cars,Lease,German,Others,Car,no credit cards,1,1
H,0,1,41,96.00,3.00,1.00,1.00,1.00,2200.00,0.00,U,1.00,1.00,3,3,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,0,1,30,18.00,33.00,2.00,2.00,1.00,2300.00,0.00,U,1.00,1.00,2,4,1.00,600.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,1,1
H,1,3,29,108.00,54.00,2.00,2.00,0.00,0.00,1.00,V,1.00,1.00,3,2,1.00,4000.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,Cheque card,1,1
H,0,1,20,18.00,18.00,1.00,2.00,0.00,2000.00,0.00,U,1.00,1.00,1,8,1.00,15000.00,Cars,Lease,German,Military Service,Car,no credit cards,1,1
H,1,3,56,336.00,39.00,2.00,2.00,1.00,2500.00,0.00,V,3.00,1.00,0,6,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards,0,30
H,0,2,28,30.00,27.00,2.00,2.00,1.00,1900.00,0.00,V,1.00,1.00,2,6,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,2,4,34,48.00,6.00,2.00,2.00,1.00,3200.00,0.00,V,1.00,1.00,1,4,1.00,1000.00,"Radio, TV, Hifi",Lease,Greek,Others,Car,no credit cards,0,30
H,0,1,24,15.00,96.00,2.00,1.00,1.00,2200.00,0.00,U,1.00,1.00,2,6,1.00,800.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,0,30
H,0,1,20,240.00,54.00,2.00,2.00,0.00,2200.00,0.00,U,1.00,1.00,1,7,1.00,800.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,2,4,41,54.00,48.00,2.00,2.00,1.00,3200.00,0.00,V,1.00,1.00,1,8,1.00,4000.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards,0,30
H,0,2,31,60.00,60.00,2.00,2.00,1.00,0.00,1.00,V,1.00,1.00,2,4,1.00,800.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card,0,30
H,0,1,24,3.00,33.00,2.00,2.00,1.00,2300.00,0.00,U,1.00,1.00,1,7,1.00,1800.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,2,25,36.00,9.00,1.00,2.00,1.00,2200.00,0.00,V,1.00,1.00,1,4,1.00,500.00,"Radio, TV, Hifi",Lease,Turkish,"State,Steel Ind,",Car,no credit cards,1,1
H,2,4,32,36.00,24.00,2.00,2.00,1.00,2800.00,1.00,V,1.00,1.00,2,4,1.00,800.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,Cheque card,0,30
H,3,5,28,42.00,27.00,1.00,1.00,1.00,5000.00,0.00,V,1.00,1.00,1,8,1.00,500.00,Leisure,Lease,Turkish,Others,Car,no credit cards,1,1
H,0,1,23,108.00,54.00,2.00,2.00,1.00,2000.00,0.00,U,3.00,1.00,0,4,1.00,500.00,"Radio, TV, Hifi",,German,"Civil Service, M",Without Vehicle,no credit cards,1,1
H,0,1,27,336.00,84.00,1.00,2.00,1.00,2900.00,0.00,U,1.00,1.00,1,3,1.00,6000.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards,0,30
R,1,3,25,42.00,12.00,1.00,2.00,1.00,0.00,1.00,V,1.00,1.00,1,0,0.00,1600.00,"Dept. Store,Mail",Lease,German,Others,Car,Cheque card,1,1
R,1,2,23,9.00,9.00,2.00,2.00,1.00,2100.00,0.00,U,3.00,1.00,0,4,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,0,1,27,66.00,144.00,2.00,2.00,1.00,0.00,1.00,U,1.00,1.00,1,4,1.00,2500.00,Cars,Lease,German,Others,Car,Cheque card,1,1
H,1,3,25,9.00,84.00,2.00,2.00,1.00,0.00,1.00,V,1.00,1.00,2,5,1.00,1100.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,Cheque card,0,30
H,0,1,31,999.00,192.00,2.00,2.00,1.00,3400.00,0.00,U,3.00,1.00,0,4,1.00,1600.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards,0,30
H,0,1,25,3.00,27.00,2.00,2.00,1.00,2600.00,0.00,U,1.00,1.00,3,8,1.00,1000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,2,4,54,9.00,60.00,1.00,2.00,1.00,3000.00,0.00,V,1.00,1.00,2,5,1.00,600.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,0,30
H,2,4,48,3.00,21.00,1.00,2.00,1.00,0.00,1.00,V,1.00,1.00,2,0,0.00,4000.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card,0,30
H,2,4,38,21.00,3.00,2.00,2.00,1.00,3200.00,0.00,V,1.00,1.00,4,4,1.00,600.00,Cars,Lease,German,Others,Car,no credit cards,0,30
H,2,4,24,54.00,39.00,1.00,2.00,1.00,2800.00,0.00,V,1.00,1.00,2,3,1.00,800.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards,0,30
H,2,4,32,15.00,36.00,2.00,2.00,1.00,5000.00,0.00,V,1.00,1.00,2,4,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,0,30
H,0,2,65,999.00,54.00,2.00,2.00,1.00,3000.00,1.00,V,1.00,1.00,1,2,1.00,800.00,"Radio, TV, Hifi",,German,Pensioner,Car,Cheque card,0,30
R,0,2,49,192.00,48.00,2.00,2.00,1.00,2400.00,0.00,V,1.00,1.00,2,2,1.00,1500.00,"Radio, TV, Hifi",Lease,Yugoslav,"Food,Building,Ca",Without Vehicle,no credit cards,0,30
R,0,2,28,3.00,120.00,2.00,1.00,1.00,2300.00,1.00,V,3.00,1.00,0,2,1.00,1400.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card,1,1
H,0,2,26,42.00,108.00,2.00,2.00,1.00,2900.00,0.00,V,1.00,1.00,0,4,1.00,1100.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards,0,30
R,0,2,41,96.00,60.00,2.00,2.00,1.00,1500.00,0.00,V,1.00,1.00,1,5,1.00,1500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,1,3,27,48.00,18.00,2.00,2.00,0.00,2700.00,0.00,V,1.00,1.00,2,2,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,0,1,23,21.00,15.00,2.00,2.00,1.00,1800.00,0.00,U,3.00,1.00,0,2,1.00,500.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,2,4,31,54.00,9.00,2.00,2.00,0.00,2500.00,0.00,V,1.00,1.00,0,5,1.00,15000.00,Cars,Lease,Others,"Food,Building,Ca",Car,no credit cards,1,1
H,1,3,50,72.00,33.00,1.00,1.00,1.00,2300.00,0.00,V,1.00,1.00,1,3,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,1,1
H,1,3,27,21.00,6.00,2.00,2.00,1.00,3200.00,0.00,V,1.00,1.00,4,4,1.00,700.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards,1,1
R,0,2,23,15.00,84.00,2.00,2.00,1.00,1700.00,0.00,V,1.00,1.00,2,6,1.00,1900.00,Cars,Lease,Turkish,Others,Car,no credit cards,1,1
H,0,2,67,999.00,66.00,2.00,2.00,1.00,1900.00,0.00,V,1.00,1.00,1,4,1.00,1400.00,"Radio, TV, Hifi",Lease,Others,Pensioner,Car,no credit cards,0,30
H,2,4,46,168.00,288.00,1.00,2.00,1.00,2500.00,0.00,V,1.00,1.00,1,5,1.00,700.00,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards,0,30
R,0,2,47,15.00,288.00,2.00,2.00,1.00,2000.00,0.00,V,1.00,1.00,1,3,1.00,1600.00,"Dept. Store,Mail",,Yugoslav,Others,Car,no credit cards,0,30
R,0,1,26,18.00,15.00,2.00,2.00,1.00,2100.00,0.00,U,1.00,1.00,1,4,1.00,1100.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
H,1,3,53,3.00,33.00,2.00,2.00,0.00,2800.00,0.00,V,1.00,1.00,2,4,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards,0,30
H,0,2,51,168.00,288.00,2.00,2.00,1.00,3000.00,0.00,V,1.00,1.00,3,2,1.00,700.00,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards,0,30
H,2,4,27,6.00,12.00,1.00,2.00,0.00,1600.00,0.00,V,1.00,0.00,1,0,0.00,500.00,"Radio, TV, Hifi",Lease,Other European,"Food,Building,Ca",Car,no credit cards,1,1
H,0,1,24,21.00,60.00,2.00,2.00,1.00,2200.00,0.00,U,1.00,1.00,2,5,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards,1,1
H,1,3,38,144.00,66.00,2.00,1.00,1.00,3500.00,0.00,V,1.00,1.00,3,3,1.00,1300.00,Cars,Lease,German,Others,Car,no credit cards,1,1
H,0,1,34,60.00,12.00,1.00,2.00,1.00,1700.00,0.00,U,1.00,1.00,1,5,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards,1,1
H,0,2,59,336.00,336.00,2.00,2.00,1.00,2700.00,0.00,V,1.00,1.00,1,4,1.00,1600.00,"Radio, TV, Hifi",,German,Pensioner,Car,no credit cards,0,30
H,1,3,55,168.00,27.00,2.00,2.00,1.00,1600.00,0.00,V,1.00,1.00,2,4,1.00,1500.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
H,1,3,28,30.00,54.00,2.00,2.00,1.00,2500.00,0.00,V,1.00,1.00,5,5,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards,1,1
R,0,1,21,36.00,18.00,2.00,2.00,1.00,0.00,0.00,U,3.00,1.00,0,6,1.00,1500.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,Mastercard/Euroc,0,30
